,시도명,시군구명,위도,경도,보행자신호등유무,보도턱낮춤여부,점자블록유무,보조시설유무
25071,전라북도,무주군,35.86187577,127.6637281,N,Y,N,B
25072,전라북도,무주군,35.87107816,127.6442085,N,N,N,N
25073,전라북도,무주군,35.84665788,127.656965,N,N,N,N
25074,전라북도,무주군,35.84656756,127.6573242,N,N,N,N
25075,전라북도,무주군,35.86313053,127.662947,N,Y,N,B
25076,전라북도,무주군,35.85938294,127.6687477,N,N,N,N
25077,전라북도,무주군,35.86132783,127.6643358,N,Y,N,B
25078,전라북도,무주군,35.86132783,127.6643358,N,Y,N,B
25079,전라북도,무주군,35.86719334,127.6557186,N,N,N,N
25080,충청남도,천안시,36.84156396,127.1247929,N,Y,Y,BC
25081,충청남도,천안시,36.84145525,127.1249124,N,Y,Y,BC
25082,충청남도,천안시,36.84119927,127.1249248,N,Y,Y,BC
25083,충청남도,천안시,36.84106371,127.124918,N,Y,Y,BC
25084,충청남도,천안시,36.8411318,127.1250173,N,Y,Y,BC
25085,충청남도,천안시,36.84027585,127.1249102,N,Y,Y,BC
25086,충청남도,천안시,36.84009736,127.1249051,N,Y,Y,BC
25087,충청남도,천안시,36.8401914,127.1247989,N,Y,Y,BC
25088,충청남도,천안시,36.8401926,127.1237401,N,Y,Y,BC
25089,충청남도,천안시,36.84203738,127.125066,N,Y,Y,BC
25090,충청남도,천안시,36.84242954,127.1256099,N,Y,Y,BC
25091,충청남도,천안시,36.84156716,127.1250499,N,Y,Y,BC
25092,충청남도,천안시,36.84157333,127.125723,Y,Y,Y,ABC
25093,충청남도,천안시,36.84173666,127.1259097,Y,Y,Y,ABC
25094,충청남도,천안시,36.84155066,127.1261175,Y,Y,Y,ABC
25095,충청남도,천안시,36.84137007,127.1259129,Y,Y,Y,ABC
25096,충청남도,천안시,36.8415421,127.1268575,Y,Y,Y,ABC
25097,충청남도,천안시,36.84168059,127.127072,Y,Y,Y,ABC
25098,충청남도,천안시,36.8415384,127.1272797,Y,Y,Y,ABC
25099,충청남도,천안시,36.84065398,127.1259231,N,Y,Y,BC
25100,충청남도,천안시,36.84041317,127.1259228,N,Y,Y,BC
25101,충청남도,천안시,36.84040902,127.1256064,N,Y,Y,BC
25102,충청남도,천안시,36.843867,127.1360723,Y,Y,Y,ABC
25103,충청남도,천안시,36.841686,127.1359393,Y,Y,Y,ABC
25104,충청남도,천안시,36.841545,127.134644,Y,Y,Y,ABC
25105,충청남도,천안시,36.841546,127.1359393,Y,Y,Y,ABC
25106,충청남도,천안시,36.841403,127.134449,N,Y,Y,BC
25107,충청남도,천안시,36.843862,127.136522,Y,Y,Y,ABC
25108,충청남도,천안시,36.843417,127.137272,N,Y,Y,BC
25109,충청남도,천안시,36.790843,127.116158,N,Y,Y,BC
25110,충청남도,천안시,36.790736,127.115861,Y,Y,Y,ABC
25111,충청남도,천안시,36.790499,127.115951,Y,Y,Y,ABC
25112,충청남도,천안시,36.790119,127.117472,Y,Y,Y,ABC
25113,충청남도,천안시,36.790594,127.116252,Y,Y,Y,ABC
25114,충청남도,천안시,36.790123,127.119493,N,Y,N,B
25115,충청남도,천안시,36.790174,127.119197,N,Y,Y,BC
25116,충청남도,천안시,36.794755,127.116185,N,Y,Y,BC
25117,충청남도,천안시,36.793901,127.118094,Y,Y,Y,ABC
25118,충청남도,천안시,36.793598,127.118296,Y,Y,Y,ABC
25119,충청남도,천안시,36.793677,127.118051,Y,Y,Y,ABC
25120,충청남도,천안시,36.794824,127.117534,Y,Y,Y,ABC
25121,충청남도,천안시,36.794666,127.117726,Y,Y,Y,ABC
25122,충청남도,천안시,36.792508,127.1142282,N,N,Y,C
25123,충청남도,천안시,36.7918309,127.114518,Y,Y,Y,ABC
25124,충청남도,천안시,36.79235443,127.114426,N,Y,Y,BC
25125,충청남도,천안시,36.794827,127.114799,Y,Y,Y,ABC
25126,충청남도,천안시,36.798466,127.148042,N,Y,Y,BC
25127,충청남도,천안시,36.79801629,127.148107,N,Y,Y,BC
25128,충청남도,천안시,36.795805,127.146753,N,Y,N,B
25129,충청남도,천안시,36.79512151,127.146796,N,Y,N,B
25130,충청남도,천안시,36.799187,127.1472116,N,Y,Y,BC
25131,충청남도,천안시,36.798696,127.147759,N,Y,N,B
25132,충청남도,천안시,36.797819,127.141228,N,N,N,N
25133,충청남도,천안시,36.79890002,127.142834,Y,Y,N,AB
25134,충청남도,천안시,36.798684,127.143842,N,N,N,N
25135,충청남도,천안시,36.798494,127.142604,Y,Y,Y,ABC
25136,충청남도,천안시,36.78023033,127.1602134,Y,Y,Y,ABC
25137,충청남도,천안시,36.78023736,127.1604805,Y,Y,Y,ABC
25138,충청남도,천안시,36.78019101,127.158694,Y,Y,Y,ABC
25139,충청남도,천안시,36.77828644,127.1587926,Y,Y,Y,ABC
25140,충청남도,천안시,36.78014649,127.1603532,Y,Y,Y,ABC
25141,충청남도,천안시,36.78074232,127.1618223,N,Y,Y,BC
25142,충청남도,천안시,36.78056668,127.1619779,N,Y,Y,BC
25143,충청남도,천안시,36.78135947,127.1616915,N,Y,Y,BC
25144,충청남도,천안시,36.78130373,127.1616013,N,Y,Y,BC
25145,충청남도,천안시,36.7810653,127.1601103,N,Y,Y,BC
25146,충청남도,천안시,36.78100487,127.1601999,N,Y,Y,BC
25147,충청남도,천안시,36.82990991,127.1852523,N,Y,N,B
25148,충청남도,천안시,36.83009933,127.1848321,N,Y,Y,BC
25149,충청남도,천안시,36.82954755,127.1842848,N,Y,N,B
25150,충청남도,천안시,36.87927312,127.1564005,N,Y,Y,BC
25151,충청남도,천안시,36.87917867,127.1563688,N,Y,Y,BC
25152,충청남도,천안시,36.87929456,127.1566341,N,Y,Y,BC
25153,충청남도,천안시,36.87921811,127.1569803,N,Y,Y,BC
25154,충청남도,천안시,36.87921403,127.1562587,N,Y,Y,BC
25155,경기도,의정부시,37.7491763521,127.0311882178,Y,Y,N,AB
25156,충청남도,천안시,36.8792661,127.1568135,N,Y,Y,BC
25157,충청남도,천안시,36.7914387,127.1260395,N,Y,Y,BC
25158,충청남도,천안시,36.79156604,127.1259948,N,Y,Y,BC
25159,충청남도,천안시,36.79260226,127.1259639,N,Y,Y,BC
25160,충청남도,천안시,36.84156815,127.1236592,N,Y,Y,BC
25161,충청남도,천안시,36.84379803,127.1234693,N,Y,Y,BC
25162,충청남도,천안시,36.83976028,127.122181,N,Y,Y,BC
25163,충청남도,천안시,36.83973272,127.1236453,N,Y,Y,BC
25164,충청남도,천안시,36.83966993,127.1234838,N,Y,Y,BC
25165,충청남도,천안시,36.83970946,127.1213567,N,Y,Y,BC
25166,충청남도,천안시,36.95141927,127.1144197,N,Y,Y,BC
25167,충청남도,천안시,36.95481767,127.1082363,N,Y,Y,BC
25168,충청남도,천안시,36.95531343,127.107909,N,Y,Y,BC
25169,충청남도,천안시,36.95535778,127.1078154,N,Y,Y,BC
25170,충청남도,천안시,36.95569808,127.1075561,N,Y,Y,BC
25171,충청남도,천안시,36.95577923,127.1075609,N,Y,Y,BC
25172,충청남도,천안시,36.9571679,127.1056211,N,Y,Y,BC
25173,충청남도,천안시,36.95715623,127.105464,N,Y,Y,BC
25174,충청남도,천안시,36.95193075,127.1126894,N,Y,Y,BC
25175,충청남도,천안시,36.94764493,127.1191617,N,N,N,N
25176,충청남도,천안시,36.95003137,127.1159444,N,Y,Y,BC
25177,충청남도,천안시,36.9503755,127.1157548,N,Y,Y,BC
25178,충청남도,천안시,36.95476753,127.1083987,N,Y,Y,BC
25179,충청남도,천안시,36.87205399,127.1478072,Y,Y,Y,ABC
25180,충청남도,천안시,36.87183059,127.1478737,Y,Y,Y,ABC
25181,충청남도,천안시,36.8733396,127.1496211,N,Y,Y,BC
25182,충청남도,천안시,36.87320915,127.1495874,N,Y,Y,BC
25183,충청남도,천안시,36.87310985,127.1496907,N,Y,Y,BC
25184,충청남도,천안시,36.8727552,127.1498726,N,Y,Y,BC
25185,충청남도,천안시,36.8722108,127.1490617,N,Y,Y,BC
25186,충청남도,천안시,36.87215448,127.1488051,N,Y,Y,BC
25187,충청남도,천안시,36.87223522,127.1489245,N,Y,Y,BC
25188,충청남도,천안시,36.87186954,127.148068,N,Y,Y,BC
25189,충청남도,천안시,36.87198101,127.1479977,Y,Y,Y,ABC
25190,충청남도,천안시,36.8721177,127.1479712,N,Y,Y,BC
25191,충청남도,천안시,36.72679228,127.1061238,N,Y,Y,BC
25192,충청남도,천안시,36.72619999,127.1051896,N,Y,Y,BC
25193,충청남도,천안시,36.7803283,127.1603318,Y,Y,Y,ABC
25194,충청남도,천안시,36.870968,127.144574,N,Y,Y,BC
25195,충청남도,천안시,36.87246641,127.146595,N,Y,Y,BC
25196,충청남도,천안시,36.871908,127.147674,Y,Y,Y,ABC
25197,충청남도,천안시,36.872016,127.147609,N,Y,Y,BC
25198,충청남도,천안시,36.874277,127.138239,Y,Y,N,AB
25199,충청남도,천안시,36.874596,127.136866,N,Y,N,B
25200,충청남도,천안시,36.875508,127.139068,N,N,N,N
25201,충청남도,천안시,36.877008,127.149938,Y,Y,Y,ABC
25202,충청남도,천안시,36.876885,127.148626,Y,N,Y,AC
25203,충청남도,천안시,36.876976,127.148695,N,N,Y,C
25204,충청남도,천안시,36.877386,127.148633,N,N,N,N
25205,충청남도,천안시,36.879206,127.149792,N,Y,Y,BC
25206,충청남도,천안시,36.880199,127.154008,N,Y,N,B
25207,충청남도,천안시,36.88425101,127.153939,N,N,N,N
25208,충청남도,천안시,36.88540306,127.143387,N,N,Y,C
25209,충청남도,천안시,36.885746,127.142832,Y,N,N,A
25210,충청남도,천안시,36.886199,127.156542,N,N,N,N
25211,충청남도,천안시,36.899732,127.157442,N,N,N,N
25212,충청남도,천안시,36.899116,127.1582311,N,N,N,N
25213,충청남도,천안시,36.94201604,127.1180748,N,N,N,N
25214,충청남도,천안시,36.93823167,127.1164946,N,Y,Y,BC
25215,충청남도,천안시,36.93819544,127.1166229,N,Y,Y,BC
25216,충청남도,천안시,36.9478316,127.1193247,N,N,N,N
25217,충청남도,천안시,36.95114251,127.1156842,N,Y,Y,BC
25218,충청남도,천안시,36.95144303,127.1145805,N,Y,Y,BC
25219,충청남도,천안시,36.95126511,127.1156777,N,Y,Y,BC
25220,충청남도,천안시,36.95007963,127.1154613,N,Y,Y,BC
25221,충청남도,천안시,36.95111239,127.1155607,N,Y,Y,BC
25222,경기도,의정부시,37.7287474034,127.0436490295,N,Y,Y,BC
25223,경기도,의정부시,37.7425182734,127.0514784261,Y,Y,Y,ABC
25224,경기도,의정부시,37.7402372847,127.0522400312,N,Y,Y,BC
25225,경기도,의정부시,37.7506024683,127.0451359517,Y,Y,Y,ABC
25226,경기도,의정부시,37.7142078159,127.0473063921,N,Y,N,B
25227,경기도,의정부시,37.7287474034,127.0436667,Y,Y,Y,ABC
25228,경기도,의정부시,37.713247993,127.0471213725,Y,Y,N,AB
25229,경기도,의정부시,37.7276931,127.0437459106,N,Y,Y,BC
25230,경기도,의정부시,37.758168806,127.0455259718,Y,Y,Y,ABC
25231,경기도,의정부시,37.7268013471,127.0437461685,Y,Y,Y,ABC
25232,경기도,의정부시,37.7425182734,127.0514784261,Y,Y,N,AB
25233,경기도,의정부시,37.759006611,127.0429043016,N,Y,Y,BC
25234,경기도,의정부시,37.7583061757,127.042584,N,Y,Y,BC
25235,경기도,의정부시,37.7604615676,127.0428862188,Y,Y,Y,ABC
25236,경기도,의정부시,37.7601298143,127.0323059657,Y,Y,Y,ABC
25237,경기도,의정부시,37.7142078159,127.0473063921,Y,Y,Y,ABC
25238,경기도,의정부시,37.7606648715,127.0330519103,Y,Y,Y,ABC
25239,경기도,의정부시,37.7142078159,127.0473063921,N,Y,Y,BC
25240,경기도,의정부시,37.7579558926,127.0432104455,N,Y,Y,BC
25241,경기도,의정부시,37.7142078159,127.0473063921,Y,Y,Y,ABC
25242,경기도,의정부시,37.7102610335,127.0481414039,N,Y,Y,BC
25243,경기도,의정부시,37.725337,127.0437786426,Y,Y,N,AB
25244,경기도,의정부시,37.7255118634,127.0437094219,Y,Y,Y,ABC
25245,경기도,의정부시,37.7436680886,127.0495896709,Y,Y,Y,ABC
25246,경기도,의정부시,37.7436680886,127.0495896709,Y,Y,Y,ABC
25247,경기도,의정부시,37.7244024346,127.0437754,Y,Y,Y,ABC
25248,경기도,의정부시,37.7242333,127.0455288126,Y,Y,Y,ABC
25249,경기도,의정부시,37.7600257,127.0327581464,N,Y,Y,BC
25250,경기도,의정부시,37.7142078159,127.0473063921,N,Y,Y,BC
25251,충청남도,천안시,36.872505,127.119761,N,N,N,N
25252,충청남도,천안시,36.877248,127.128423,N,N,Y,C
25253,충청남도,천안시,36.874994,127.120827,N,Y,N,B
25254,충청남도,천안시,36.878031,127.120744,N,N,N,N
25255,충청남도,천안시,36.876924,127.115248,N,N,N,N
25256,충청남도,천안시,36.877595,127.115345,N,N,N,N
25257,충청남도,천안시,36.877791,127.115387,N,N,N,N
25258,충청남도,천안시,36.87905914,127.115638,N,N,N,N
25259,충청남도,천안시,36.88034752,127.122732,N,N,N,N
25260,충청남도,천안시,36.892299,127.096012,Y,N,Y,AC
25261,충청남도,천안시,36.892406,127.096007,N,N,N,N
25262,충청남도,천안시,36.862809,127.150341,Y,Y,Y,ABC
25263,충청남도,천안시,36.862707,127.1501213,Y,Y,Y,ABC
25264,충청남도,천안시,36.883684,127.155339,Y,N,N,A
25265,충청남도,천안시,36.883533,127.155335,Y,N,N,A
25266,충청남도,천안시,36.842554,127.152473,N,N,N,N
25267,충청남도,천안시,36.873098,127.147495,Y,Y,Y,ABC
25268,충청남도,천안시,36.850457,127.155079,N,Y,N,B
25269,충청남도,천안시,36.857083,127.1501213,Y,Y,N,AB
25270,충청남도,천안시,36.861098,127.151521,Y,Y,Y,ABC
25271,충청남도,천안시,36.861375,127.151181,Y,Y,Y,ABC
25272,충청남도,천안시,36.862559,127.150391,N,N,Y,C
25273,충청남도,천안시,36.863075,127.150246,N,N,Y,C
25274,충청남도,천안시,36.859861,127.142297,N,N,Y,C
25275,충청남도,천안시,36.859967,127.142051,N,N,Y,C
25276,충청남도,천안시,36.871121,127.148085,Y,Y,N,AB
25277,충청남도,천안시,36.870208,127.144601,N,Y,Y,BC
25278,충청남도,천안시,36.870338,127.144604,N,Y,Y,BC
25279,경기도,의정부시,37.7613057,127.0405883854,Y,Y,Y,ABC
25280,경기도,의정부시,37.761308,127.0405883854,Y,Y,Y,ABC
25281,경기도,의정부시,37.7551737767,127.0400234,Y,Y,Y,ABC
25282,경기도,의정부시,37.7551737767,127.0400187577,Y,Y,Y,ABC
25283,경기도,의정부시,37.7557140943,127.0396593312,Y,Y,Y,ABC
25284,경기도,의정부시,37.7278792348,127.0429082319,Y,Y,Y,ABC
25285,경기도,의정부시,37.7267027303,127.0433457,Y,Y,N,AB
25286,경기도,의정부시,37.7260577073,127.0432831073,N,Y,Y,BC
25287,경기도,의정부시,37.7260106,127.0432831073,Y,Y,Y,ABC
25288,경기도,의정부시,37.7614156,127.0430233263,N,Y,Y,BC
25289,경기도,의정부시,37.7614156,127.0430233263,Y,Y,Y,ABC
25290,경기도,의정부시,37.7604615676,127.0428862188,Y,Y,Y,ABC
25291,경기도,의정부시,37.7621042178,127.043180184,N,Y,Y,BC
25292,경기도,의정부시,37.7263006818,127.0436723197,Y,Y,Y,ABC
25293,경기도,의정부시,37.7434867052,127.0251450916,N,Y,Y,BC
25294,경기도,의정부시,37.7138273665,127.0478973764,Y,Y,Y,ABC
25295,경기도,의정부시,37.7434867052,127.0251282,Y,Y,Y,ABC
25296,경기도,의정부시,37.7262045019,127.043792321,Y,Y,Y,ABC
25297,경기도,의정부시,37.7261379168,127.0437622,Y,Y,Y,ABC
25298,경기도,의정부시,37.7430450849,127.0250629,Y,Y,Y,ABC
25299,경기도,의정부시,37.7142078159,127.0473063921,N,Y,Y,BC
25300,경기도,의정부시,37.7433929078,127.0247028,Y,Y,Y,ABC
25301,경기도,의정부시,37.7428709931,127.0272158798,Y,Y,N,AB
25302,경기도,의정부시,37.7294365,127.0437148951,Y,Y,Y,ABC
25303,경기도,의정부시,37.7291843,127.0431901137,N,Y,N,B
25304,경기도,의정부시,37.7291054,127.043642,Y,Y,Y,ABC
25305,경기도,의정부시,37.7293332907,127.0439296774,N,Y,Y,BC
25306,경기도,의정부시,37.7610023501,127.0337698581,Y,Y,N,AB
25307,경기도,의정부시,37.7287474034,127.0436303,Y,Y,Y,ABC
25308,경기도,의정부시,37.7287474034,127.0436490295,N,Y,Y,BC
25309,충청남도,천안시,36.861944,127.114888,N,Y,Y,BC
25310,충청남도,천안시,36.861982,127.114711,N,Y,Y,BC
25311,충청남도,천안시,36.861284,127.113188,N,Y,Y,BC
25312,충청남도,천안시,36.861414,127.113014,N,Y,Y,BC
25313,충청남도,천안시,36.863458,127.113034,Y,Y,Y,ABC
25314,충청남도,천안시,36.863593,127.113214,Y,Y,Y,ABC
25315,충청남도,천안시,36.863594,127.112824,Y,Y,Y,ABC
25316,충청남도,천안시,36.863833,127.103971,N,N,N,N
25317,충청남도,천안시,36.866312,127.123794,N,Y,Y,BC
25318,충청남도,천안시,36.8652891,127.122413,N,Y,Y,BC
25319,충청남도,천안시,36.866201,127.119196,N,Y,Y,BC
25320,충청남도,천안시,36.866299,127.119066,N,Y,Y,BC
25321,충청남도,천안시,36.866156,127.117655,Y,Y,Y,ABC
25322,충청남도,천안시,36.866306,127.117919,Y,Y,Y,ABC
25323,충청남도,천안시,36.866415,127.117665,Y,Y,Y,ABC
25324,충청남도,천안시,36.867437,127.117658,Y,Y,Y,ABC
25325,충청남도,천안시,36.866307,127.117411,Y,Y,Y,ABC
25326,충청남도,천안시,36.867571,127.117851,Y,Y,Y,ABC
25327,충청남도,천안시,36.870142,127.118847,N,N,N,N
25328,충청남도,천안시,36.865509,127.113029,N,Y,Y,BC
25329,충청남도,천안시,36.866191,127.1124496,N,Y,Y,BC
25330,충청남도,천안시,36.866303,127.113423,N,Y,Y,BC
25331,충청남도,천안시,36.866301,127.113107,N,Y,Y,BC
25332,충청남도,천안시,36.867442,127.113258,Y,Y,Y,ABC
25333,충청남도,천안시,36.867561,127.113484,Y,Y,Y,ABC
25334,충청남도,천안시,36.865065,127.103119,N,N,N,N
25335,충청남도,천안시,36.874337,127.120794,N,Y,Y,BC
25336,충청남도,천안시,36.858929,127.113197,N,Y,Y,BC
25337,충청남도,천안시,36.859052,127.113017,N,Y,Y,BC
25338,충청남도,천안시,36.859568,127.1124496,Y,Y,Y,ABC
25339,충청남도,천안시,36.86359132,127.113227,Y,Y,Y,ABC
25340,충청남도,천안시,36.859766,127.112797,Y,Y,Y,ABC
25341,충청남도,천안시,36.859941,127.113018,Y,Y,Y,ABC
25342,충청남도,천안시,36.859678,127.109498,Y,Y,Y,ABC
25343,충청남도,천안시,36.861802,127.123784,N,Y,Y,BC
25344,충청남도,천안시,36.860113,127.120807,N,N,N,N
25345,충청남도,천안시,36.860055,127.120536,N,Y,Y,BC
25346,충청남도,천안시,36.863453,127.123936,Y,Y,Y,ABC
25347,충청남도,천안시,36.863602,127.123746,Y,Y,Y,ABC
25348,충청남도,천안시,36.863444,127.122363,N,Y,Y,BC
25349,충청남도,천안시,36.863583,127.122179,N,Y,Y,BC
25350,충청남도,천안시,36.860608,127.119192,N,Y,Y,BC
25351,충청남도,천안시,36.86359132,127.115694,Y,Y,Y,ABC
25352,충청남도,천안시,36.861257,127.1151416,Y,Y,Y,ABC
25353,충청남도,천안시,36.861944,127.116935,Y,Y,Y,ABC
25354,충청남도,천안시,36.863418,127.119192,Y,Y,Y,ABC
25355,충청남도,천안시,36.863599,127.119007,Y,Y,Y,ABC
25356,충청남도,천안시,36.863596,127.119351,Y,Y,Y,ABC
25357,충청남도,천안시,36.863778,127.119195,Y,Y,Y,ABC
25358,충청남도,천안시,36.863405,127.1177336,Y,Y,Y,ABC
25359,충청남도,천안시,36.863593,127.117854,Y,Y,Y,ABC
25360,충청남도,천안시,36.863787,127.117651,Y,Y,Y,ABC
25361,충청남도,천안시,36.863597,127.117407,Y,Y,Y,ABC
25362,충청남도,천안시,36.863433,127.115874,N,Y,Y,BC
25363,충청남도,천안시,36.86359093,127.115703,N,Y,Y,BC
25364,경기도,의정부시,37.7236803514,127.0480230477,Y,Y,Y,ABC
25365,경기도,의정부시,37.7502026632,127.0378432635,N,Y,Y,BC
25366,경기도,의정부시,37.7286453,127.0389795,Y,Y,Y,ABC
25367,경기도,의정부시,37.7546585861,127.0375436,N,Y,N,B
25368,경기도,의정부시,37.7428709931,127.0272158798,Y,Y,Y,ABC
25369,경기도,의정부시,37.7428709931,127.0272158798,Y,Y,Y,ABC
25370,경기도,의정부시,37.7429368223,127.0324119162,Y,Y,Y,ABC
25371,경기도,의정부시,37.7601074648,127.0396776655,Y,Y,Y,ABC
25372,경기도,의정부시,37.7556567044,127.0385072103,Y,Y,Y,ABC
25373,경기도,의정부시,37.7613703933,127.0405883854,Y,Y,Y,ABC
25374,경기도,의정부시,37.7556851073,127.0389143,Y,Y,Y,ABC
25375,경기도,의정부시,37.7286431776,127.0389362455,Y,Y,Y,ABC
25376,경기도,의정부시,37.7150148381,127.0474795238,Y,Y,Y,ABC
25377,경기도,의정부시,37.7286431776,127.0389362455,Y,Y,Y,ABC
25378,경기도,의정부시,37.7286431776,127.0389362455,N,Y,Y,BC
25379,경기도,의정부시,37.7626790861,127.0397486,Y,Y,Y,ABC
25380,경기도,의정부시,37.7450140116,127.030459728,N,Y,Y,BC
25381,경기도,의정부시,37.7144271,127.0477831769,Y,Y,Y,ABC
25382,경기도,의정부시,37.7295180261,127.038339118,N,Y,N,B
25383,경기도,의정부시,37.7295419,127.038339118,Y,Y,Y,ABC
25384,경기도,의정부시,37.7455595214,127.0313509619,N,Y,Y,BC
25385,경기도,의정부시,37.7448039511,127.032022556,N,Y,Y,BC
25386,경기도,의정부시,37.7560777197,127.0409901716,Y,Y,Y,ABC
25387,경기도,의정부시,37.7296207,127.0380791167,N,Y,Y,BC
25388,경기도,의정부시,37.7560777197,127.0409901716,Y,Y,Y,ABC
25389,경기도,의정부시,37.7560777197,127.0409901716,Y,Y,Y,ABC
25390,경기도,의정부시,37.7283743,127.0413684297,Y,Y,Y,ABC
25391,경기도,의정부시,37.7557140943,127.0396593312,Y,Y,Y,ABC
25392,경기도,의정부시,37.7236803514,127.0480230477,Y,Y,Y,ABC
25393,경기도,의정부시,37.7283641727,127.0427287556,Y,Y,Y,ABC
25394,경기도,의정부시,37.7601074648,127.0396776655,Y,Y,Y,ABC
